trans_id,customer_id,amount,category,trans_date
1f5cff9d-3980-48da-bab9-051cda0653b8,43,342.27,Dining,2023-05-18
899ba3fc-7192-44e0-af9c-8ce9f2d85e2f,1,298.33,Dining,2023-05-28
38a16a8c-9572-4809-beac-6881b79160ca,55,327.14,Dining,2023-05-18
883f4260-ee8f-4d95-b4cb-9bc73fd544a6,85,83.48,Entertainment,2023-05-07
bfaf7a60-557a-42eb-b845-4129fff67c4d,10,264.62,Groceries,2023-01-13
745c19de-0756-4c31-9f65-77a9c4292ff2,67,61.36,Groceries,2023-09-22
01b274b8-410f-4d1f-bad3-54e112a2653e,80,325.98,Utilities,2023-04-21
1ce8d85b-1041-428c-b9ec-3eb0586d0ded,52,278.13,Dining,2023-07-20
d687764e-aabf-467d-9cc1-1213eff6e3cb,98,484.37,Dining,2023-02-04
dda46691-111a-40b4-8740-23462653904f,92,284.54,Entertainment,2023-04-29
e5fc2d3f-7c15-4424-96bd-075152b0aee6,42,146.32,Groceries,2023-12-09
fe17c545-3d6c-4d97-b97c-17943dc4be7a,1,384.93,Retail,2023-07-07
b5199c06-17e0-4d9b-9bbd-f5cf7f14657b,41,464.83,Utilities,2023-03-23
7b354528-f5e2-4af9-8fcb-0501209e898f,64,171.25,Dining,2023-05-02
7b14f975-b036-4a51-b603-058b246ecc65,97,972.18,Travel,2023-05-02
d94cda14-d518-41a9-9683-b45817f49c53,98,344.71,Entertainment,2023-01-15
5b5a032e-fa0d-4295-98e6-423c4ec40023,77,33.78,Entertainment,2023-08-02
88a953ec-e605-4a8a-963a-23faea13b136,3,431.28,Utilities,2023-01-05
53a66f4c-c7c5-49f3-b15b-36e11f0f27ec,25,236.96,Entertainment,2023-09-21
f42d237c-4f2f-419e-bfcd-44f789455f8a,26,296.99,Travel,2023-04-01
9511c779-d9a7-4b4b-ad59-823cbfd9f763,87,1519.41,Travel,2023-07-23
5da0166c-9a80-4c3b-a239-e8178eb30d05,71,330.62,Travel,2023-10-15
0222c117-9ea6-47c4-a4ad-0f90f68603a9,15,321.59,Retail,2023-08-08
af2d2568-f0bb-43b9-bcea-d61d9572deaa,88,440.68,Entertainment,2023-05-11
fcffb77c-1ff2-4832-a51c-1e8170db574a,67,1678.8,Travel,2023-02-22
b5498e4c-7f66-4e96-b0d8-31943f867c33,71,78.15,Utilities,2023-07-15
7e9fc6dd-0520-4357-b609-29ec484541f1,49,384.38,Entertainment,2023-12-09
e219fdeb-ab4a-4aa1-aa7b-d419e03e1b61,77,301.06,Retail,2023-02-10
9e126a71-d080-437e-9e2e-b10a7168a003,5,179.95,Dining,2023-02-16
7209b333-c810-4fa4-9420-7a1f218c2907,88,261.41,Dining,2023-08-02
acca240c-1765-4051-aefd-03663051b008,51,97.81,Dining,2023-06-09
753447db-31bd-4f59-a1ba-8220c2d16565,35,106.92,Entertainment,2023-06-16
96bca664-46ad-45a3-bf12-2bcd82f95cdd,55,73.93,Dining,2023-04-07
e9d74b34-48c4-4887-8c52-1aefd4243a48,69,262.29,Dining,2023-10-15
a7465224-c32b-4a91-8c8a-59c0894044dd,93,344.49,Groceries,2023-10-31
87b37e4a-1f59-4f6e-b4f1-213c64bac5e5,56,205.31,Retail,2023-06-02
7f4d4617-69e1-43c7-a0d9-756d8be6f089,85,54.41,Dining,2023-12-18
01b9e1e1-a556-45c2-bfd2-90d2eea87ab6,100,327.55,Groceries,2023-06-07
cd7bdec1-c96c-41a0-ac5b-68617ca4fa77,39,476.93,Groceries,2023-03-11
38584ae3-7dfe-4a16-b3f6-be4953817b8a,51,387.55,Travel,2023-08-08
257ec7d3-3bd3-4423-a084-ad09b1ea0cc8,69,181.35,Dining,2023-07-19
91ff8088-977b-40cb-8be9-d9be3d725fc8,25,78.61,Retail,2023-04-23
dc8e7bf6-ae6f-461c-b0a4-b44ea73c32d3,10,316.38,Entertainment,2023-10-06
8d3a923f-aae0-4659-ab88-c18a75c2566c,53,474.44,Dining,2023-12-16
e5b86607-b119-4ed7-860b-a38c9cbd910e,77,399.81,Dining,2023-04-02
e431b2c5-75b0-4ec5-be37-1aadbd11baa8,11,236.1,Entertainment,2023-10-21
68c3a451-75ae-4ec0-af80-9a375e5e7ced,66,351.32,Groceries,2023-04-22
ee0478cf-427d-486e-a44c-cd062477d3ff,81,32.07,Groceries,2023-04-10
d1beb04a-1331-4dfb-8b76-0286c24bc8ce,51,389.87,Retail,2023-05-20
b812e5db-00b5-4f0d-9477-75242a5b79bb,79,674.48,Travel,2023-05-28
622159c2-659d-46fa-a892-ab4f7589fc03,67,342.94,Dining,2023-06-15
d1314087-fc4c-4ae1-b00c-6908385e608f,82,361.83,Utilities,2023-03-27
d89f603d-e471-4f88-9432-67553002624f,16,162.44,Groceries,2023-04-29
9cf0bb6d-bc13-495c-ad01-1b7641c6e1c9,30,206.61,Entertainment,2023-05-10
7f235488-7afc-43e2-80f3-b69eee867885,90,442.52,Dining,2023-04-22
90d313cc-336c-45f5-b295-b8e4c162e5c2,12,13.25,Retail,2023-04-14
ae0b81ec-9580-47f7-86be-397ffbcc1d54,41,418.4,Retail,2023-04-28
a0c19d3c-c122-4ec0-9e8d-39d679e40cbb,79,76.41,Groceries,2023-07-10
0fc6a170-6857-49ad-aba0-1f74c0feb923,21,257.26,Groceries,2023-10-11
32bd0c70-10fe-4995-aa37-203b7bea6581,89,84.11,Retail,2023-03-25
40300722-c538-4e9e-b0f1-0837f87d6d75,28,84.86,Retail,2023-04-23
b5358ba9-8ed7-4051-9fb4-899429b07eae,92,169.75,Groceries,2023-05-14
49a2750a-f287-493f-b28e-e1d30113f6eb,1,108.23,Utilities,2023-07-25
c0bdb8ef-d570-457f-a23f-0456b17705e7,58,18.24,Retail,2023-04-27
2141a60a-9859-4ce3-896b-a71416006af5,29,406.92,Entertainment,2023-03-18
6b2acbe9-f39c-43eb-8cea-b11ea8099b88,98,785.6,Travel,2023-12-19
0f4642cd-1e02-486d-95cb-37ba47de898a,63,1692.24,Travel,2023-07-11
9ad1bd86-30fb-40ce-879d-7ba7f059be6b,35,231.08,Utilities,2023-08-02
125491b1-96d7-4dc0-97fd-74fa44c53bfa,72,443.38,Utilities,2023-09-24
77f7c95d-8d17-435c-b8fd-5057f947294f,5,12.53,Groceries,2023-03-20
11c97dcd-01da-4ad7-8367-adb1aa3ccb80,45,248.52,Entertainment,2023-06-02
8853c8a8-951c-4b78-938d-84c238efe448,83,106.08,Travel,2023-09-08
db993704-3ec6-45c8-901a-be275d8ca38e,4,373.68,Retail,2023-01-13
fa7d4d70-cc20-47db-a8b4-212a452c176b,57,146.01,Entertainment,2023-10-27
c1feadc5-f7dc-4e5a-8052-9aad55bd7708,55,161.09,Groceries,2023-10-27
ea9f3a77-e14a-47cb-9a2e-7cc6368cdbea,10,27.93,Entertainment,2023-05-31
0152a3d6-9a30-4a0d-bce5-29d5c3dcdee7,68,1346.67,Travel,2023-06-12
5c97c9ac-8455-4d30-9804-217216515bc7,30,290.8,Groceries,2023-03-04
06fc294b-bf7d-4a95-92a9-007e5e7d61a7,29,1935.71,Travel,2023-05-29
24a15b16-a5ae-40a6-a9be-8b3425812db6,76,112.8,Retail,2023-07-23
e7392483-3780-4661-9825-7b0da7dfb83f,21,245.44,Retail,2023-05-11
787a1fde-6c54-4676-91dc-124e2655a7ec,19,178.99,Utilities,2023-05-06
6cf765d9-e90b-4af7-a42c-ca82334171ed,23,465.69,Utilities,2023-10-20
c479e458-b059-4bc3-bbd5-e797fcd52e01,37,448.5,Retail,2023-02-23
92aa420e-2f24-4551-a1d5-e8721c6274de,36,399.27,Dining,2023-02-14
edcf7a5b-c2c4-4ef9-9842-719d0e1efc19,52,106.6,Utilities,2023-10-27
c403e136-876c-41ad-bf41-1a2983928948,36,351.43,Dining,2023-12-09
1e646597-1856-4e27-8113-03552cb5c399,60,26.14,Entertainment,2023-05-01
9243193a-e063-4cf1-b0cd-462913d76c1a,68,190.7,Entertainment,2023-06-19
3442d186-de67-4094-84b3-175e28824c4b,21,246.53,Entertainment,2023-06-25
26a7e9df-4d76-49ea-893a-6ff3e4e856bb,71,155.14,Utilities,2023-01-14
9e79a535-214a-47db-bf83-c007ef91a83c,79,1229.38,Travel,2023-03-13
0f21c40f-1e06-4f70-b2a7-74eade9b8c45,60,200.51,Retail,2023-04-03
a65fe636-c1b6-48ac-9115-e2816251b88d,63,171.11,Dining,2023-09-21
7faf7114-3106-4634-b910-f7e1c8020807,91,225.0,Dining,2023-09-09
ade39c15-6712-4810-be8c-00713595bf4c,82,334.82,Utilities,2023-12-14
fca842c4-1a29-41bd-82ed-0255b79af9ac,75,359.95,Utilities,2023-01-12
0d2fcdd2-1f84-4b21-8bd9-dfe7fb154b85,77,393.7,Groceries,2023-12-12
81d4c84a-4ae4-4174-832d-af375a991dee,2,119.43,Entertainment,2023-04-17
7c62c6c7-2c93-4649-bd9a-ab2b98c5c565,61,260.68,Retail,2023-08-14
f145b1f5-6ca6-477c-8333-d5da579036b9,23,220.28,Groceries,2023-02-25
7c9c07e3-e3cb-40c8-8f46-1c31d0f51d19,81,435.05,Retail,2023-03-29
6c5f2428-9aeb-413f-992e-93f7a0a2c18e,19,151.63,Entertainment,2023-03-09
ff835d82-bc97-490b-899a-af5390d858aa,49,280.93,Entertainment,2023-08-19
122388be-1d19-4818-b471-2087ec3f75df,26,220.14,Dining,2023-01-10
1c4e0b4a-ca78-40f7-a52d-8545e93cde6d,25,414.57,Dining,2023-10-04
5f50d6c7-4f59-4129-ae1a-6643c665c545,41,915.41,Travel,2023-05-24
d3546602-98b9-4a08-878d-f1b3b60ce29c,78,234.41,Utilities,2023-06-06
e46a5e33-b10b-4b73-9cd7-88e0d25eb76b,89,476.88,Utilities,2023-10-16
6a779d64-ed10-407e-a337-22bda24dacef,85,337.77,Retail,2023-09-13
d4809580-a2ff-4d67-9f42-f089ec998b8f,10,366.29,Entertainment,2023-07-08
7f566e86-4eca-4473-9829-16da53bf2e52,81,231.77,Groceries,2023-01-15
ad5d6189-2b69-4a70-8e00-e953e77b944c,84,309.54,Entertainment,2023-06-12
17f7a652-9a57-434c-b4ae-f5b7d2253dff,66,1371.99,Travel,2023-12-19
3238074a-cc2b-47b1-9a78-21e8ca37fb78,66,453.26,Utilities,2023-08-13
a0c7715a-eaaf-4fdd-90e2-5865c0068944,92,224.71,Dining,2023-11-12
14615af0-9244-4f17-bd0b-edbf8175bbe8,41,76.11,Utilities,2023-12-26
a01f9462-f4f5-4cdb-b472-b99684129b96,35,21.75,Dining,2023-05-24
dccb172b-1e05-41a5-9490-a6511f639589,75,458.01,Travel,2023-08-31
aaad9a7f-8d46-495b-ac5e-36f917224023,87,484.89,Dining,2023-08-23
ba4d0ee8-4ad2-4308-8790-be620e6b2980,50,285.99,Dining,2023-01-22
d014c0ea-9bb1-4285-8482-1e65d797d5ec,73,180.41,Dining,2023-07-24
40732121-a247-4670-8e99-4499b381edf2,39,260.88,Utilities,2023-05-14
dacb48dc-8a97-4f01-b8db-8c7397b53a33,63,65.88,Retail,2023-01-14
d17122df-f0f4-44f2-a113-f3f49a022dad,70,174.24,Utilities,2023-12-25
d00c12ba-ac51-47de-8878-3091884d1a88,86,59.01,Groceries,2023-07-13
fcf23581-5968-4615-9902-c21a26994322,33,237.69,Retail,2023-09-01
0761f4b0-7cd1-46ad-9532-6e3bdac89a81,100,419.98,Travel,2023-08-29
b65f2242-3f5a-4be2-b2b7-9017b62c1706,97,147.85,Utilities,2023-08-19
a8fa0247-cedd-407d-9cdf-f01ceadc7139,57,322.95,Retail,2023-03-26
d6fc9a9e-5a8d-4f8e-a9ee-d5f9704a8cee,94,499.66,Groceries,2023-07-11
6b27d3c0-029b-42d8-ad02-46b3ba6db00b,60,341.08,Dining,2023-11-27
e5aa1d25-25d5-41a0-b267-1af7289b6b8f,59,136.33,Dining,2023-01-04
bc51e27c-87c2-4d0f-8566-3191ad1b08c1,93,357.06,Utilities,2023-05-06
46940d71-a191-4b45-95dc-f3daf5e3a83f,35,49.8,Retail,2023-02-06
0838ae7d-4b5d-4122-84e5-60bf2d5d0394,60,297.04,Entertainment,2023-06-17
27852b78-70f5-4372-9dad-45695b203008,91,230.3,Entertainment,2023-11-09
0f9148dd-d2d5-4cf9-b4d2-f194367bd3a3,53,170.25,Retail,2023-03-04
e47c7bf7-d734-4a08-a39f-c4c44aa93f2b,12,248.57,Utilities,2023-09-20
9552c19f-ced2-4796-9257-8ee45ce895b6,48,260.67,Retail,2023-03-29
530ee9ca-dcc4-4024-a26b-e4d2b5721793,95,1592.23,Travel,2023-12-27
59798828-cc8a-442b-81c8-3283b0522351,48,612.79,Travel,2023-10-27
7996ae8b-d657-4a3e-be5c-395ceebbea6a,42,177.01,Retail,2023-08-03
1879e72f-7f9f-4161-a454-a3923dd3dc5a,41,399.16,Utilities,2023-09-18
9e393e21-d6dc-429f-9865-7cead4cba626,27,77.86,Retail,2023-01-23
2792b6f4-4c20-4e88-b048-4f981a32c596,58,123.01,Groceries,2023-10-31
4458e886-f48b-47e7-bae3-8fbb4d06fa5c,60,313.82,Groceries,2023-05-13
87bf7aef-8808-48b8-92e1-b92b218a6baf,41,797.57,Travel,2023-05-19
b73e6cc0-d5cb-40a2-9b14-0086adbe0d48,4,435.03,Retail,2023-08-27
c9c30b1c-d4ab-441c-8e4e-49f9ea5ed7bd,28,390.19,Retail,2023-01-17
861657ac-6016-4e32-8fe0-fe22f9838574,32,20.11,Entertainment,2023-11-27
91704189-10ad-4426-aa6a-0f2300e59e9e,12,464.9,Entertainment,2023-06-26
0902ce11-e495-497f-a441-9f9ef8993645,11,260.41,Groceries,2023-05-17
3068d38c-2a0a-477f-906a-5d4aab43e178,38,310.74,Groceries,2023-06-19
a4c45eda-1196-4d12-aefc-704f3f7635c0,56,114.81,Retail,2023-10-08
e32f849f-431f-465e-9f76-5f37c1032df0,82,142.09,Groceries,2023-07-07
3f2bac34-9ecf-45d6-8554-5d8d20f25a36,21,419.45,Travel,2023-08-30
5d318954-5d2c-4075-b3fe-5a6a9c7f0383,88,473.56,Groceries,2023-11-15
bb6c3996-a4e4-451c-891f-9233a67c3e5a,3,253.13,Utilities,2023-07-14
e3bab179-0524-4206-984f-564d98a58c15,27,168.97,Dining,2023-12-04
0c357642-eeb3-43f5-b7e4-d02fd6aed5f3,30,494.28,Entertainment,2023-10-30
8439bcbe-e520-4802-8701-eeda277907d6,56,182.62,Entertainment,2023-09-12
c1d14dbd-08a5-4cc3-a68a-185446f65d78,7,60.39,Entertainment,2023-04-11
ea82ed58-477f-470f-a102-5dee5035bca6,77,709.95,Travel,2023-09-29
38844336-4b48-41e7-b599-ab95358381ff,56,291.96,Groceries,2023-11-23
ec77bb99-395d-4310-9673-f19959c18533,35,295.84,Utilities,2023-07-26
74bf1bfb-8cc6-45e6-893d-d682025912cd,82,484.2,Utilities,2023-11-26
3bb57a3d-0c3a-425c-9ad6-13bb62df7fea,77,337.74,Entertainment,2023-07-01
2555620b-5ae4-4035-8d32-45d23683066e,88,614.29,Travel,2023-02-09
7a4eb0c6-deb4-424c-8133-c4fae4ee2230,11,1421.83,Travel,2023-07-10
05583547-e336-4567-9784-52be2dea2370,20,110.26,Groceries,2023-12-19
e57f53cb-12a9-414c-bd0b-e49630503c03,72,374.19,Groceries,2023-01-29
6712f7ee-fa6f-4636-a748-14fca335a943,55,438.07,Retail,2023-03-29
7444d66a-27d7-4431-b6f7-26d45dc30516,7,10.13,Groceries,2023-02-22
fab90ff4-851e-4aa5-b161-fb4f1afe4cf0,93,496.29,Retail,2023-12-06
2b012f07-3f98-489e-a70d-041bbac17622,71,155.11,Utilities,2023-07-13
38b0a5fe-b036-4cbc-85cc-df03fb1d7e00,91,319.47,Groceries,2023-06-12
85d99e93-e234-4cee-a674-c853574e892e,61,110.7,Entertainment,2023-06-06
4e14f925-95b3-4f3d-8bd7-b528d0bbff16,51,74.89,Dining,2023-02-25
cf1592c2-9e52-4284-995e-ce3e53e2ad25,33,879.25,Travel,2023-09-29
01dffa3d-063a-4ac5-8e8e-28fe65cc6d78,81,348.43,Groceries,2023-04-25
f7a01975-6511-4c17-a9e2-f9f0756cbd69,46,73.46,Retail,2023-07-27
9920af6a-9c8f-4d71-8eec-cd6fa2a6d486,76,72.03,Retail,2023-10-27
38050fa7-3086-49f5-a40d-41469b0d54b4,25,355.16,Entertainment,2023-08-26
933c279e-aac2-417b-85e1-a2246a9cb0b3,66,188.79,Groceries,2023-01-27
87c53fe1-c423-4116-830a-bf44ce8f3310,13,411.78,Retail,2023-01-03
1aa4b547-0235-469f-98ec-f968f8d0c0e2,30,1160.28,Travel,2023-02-05
d987296d-4b3c-49ae-8cda-8544bb8331b5,79,260.95,Groceries,2023-06-24
b6f8292d-f5c7-4ce9-8d00-7ceccdae8e33,23,11.6,Retail,2023-04-12
0073f630-0d77-499a-8e27-aeb13fa15a52,72,29.3,Retail,2023-02-09
923b14a5-3b5d-403c-833e-341c764d3003,5,1028.68,Travel,2023-05-23
2881502d-1cd1-42d4-acc2-f6cacf16c0ff,83,294.76,Retail,2023-05-08
044f19b8-f407-4b66-a8a3-dae40edccfcb,65,385.33,Dining,2023-05-07
3afa3171-d63d-4423-9147-c8db424af42a,69,22.11,Groceries,2023-07-25
41fc11b5-5f49-494a-8ee5-847b70fce046,97,450.74,Dining,2023-10-04
e7bf47ec-1c4d-4982-83ff-832ea0df0d5b,79,86.61,Groceries,2023-10-30
aac47300-3894-46be-ad75-400e95eed630,41,73.41,Dining,2023-09-14
51bc1ae0-91d6-4c47-a45a-84447df1d4a0,36,342.54,Dining,2023-02-18
16e2cec4-6adb-4a44-8fb5-ac6a42a91787,80,367.6,Dining,2023-01-11
582e55ea-0a1c-49b8-9193-28ee00bbf6c2,41,83.31,Utilities,2023-03-27
f1bd8b67-75bb-4b99-afa3-e7beae0e7206,60,1403.9,Travel,2023-07-21
de3fe87d-4eaf-4234-81a4-3f579a659c7b,32,465.44,Groceries,2023-05-03
13a1c3a1-a036-40b9-a5c0-d89627a62825,51,230.27,Travel,2023-02-04
58e2c83d-107e-4e1c-9abb-f597aa4b6478,89,131.38,Dining,2023-05-02
b1717fa1-9765-4447-8434-0a035844426d,4,1368.57,Travel,2023-10-11
7c7b6b2a-7003-4236-95b8-028c62930007,72,462.96,Groceries,2023-10-27
cc10c087-3555-4a03-8e99-7b15c037728f,63,6.1,Dining,2023-04-17
82076664-41f6-4417-a5df-e9725c9fb636,9,97.56,Entertainment,2023-09-03
27cb79f1-7aa4-4abe-9df7-6d1eca67d80c,4,1932.02,Travel,2023-07-12
54fbbd25-dfc7-4728-9277-fcbde76d5c0c,94,820.89,Travel,2023-10-08
ae1cf3ca-b8dc-4206-bdf5-5a7a55eb03cb,9,824.29,Travel,2023-04-07
f634bc9c-10b4-4788-8c52-ef0296e3e567,87,206.35,Dining,2023-08-29
bc183849-6287-4e8b-b205-f14382b6a7e5,79,478.44,Retail,2023-06-09
febab81f-3b0d-44a9-a654-980e4abd2c38,36,340.07,Dining,2023-11-29
3707874d-d2dd-421e-8c9c-25261af93656,69,177.58,Retail,2023-09-16
bcc19978-229f-4213-a8f5-db52859c79ab,32,320.75,Groceries,2023-11-12
4a2a3aa1-c02b-466d-9831-73534006cd36,87,692.68,Travel,2023-07-09
950899da-3fd2-4e32-a47c-844d28f14e80,42,444.0,Dining,2023-09-12
f0e3b947-3e27-441c-a536-693d035aef4c,20,183.48,Dining,2023-12-03
b9408274-23c7-4856-9df5-8d2d5866de55,11,139.02,Dining,2023-05-03
aeafd8f2-7ad1-4eb7-876f-27fb04985fc3,18,147.04,Dining,2023-10-10
b7cebc49-9d09-49d0-9b35-c0b6ff084fc5,99,257.61,Retail,2023-07-02
742b90e5-ac5c-4438-901f-caad84efe26e,20,488.22,Utilities,2023-06-22
37eac44d-7896-452a-be43-6792908d9f13,84,12.02,Dining,2023-04-02
e4f30293-2367-488e-97a5-f1ceb1c49f06,45,301.23,Groceries,2023-06-05
ff5f4876-735d-4b9e-96e5-08cb7a5c1571,18,69.55,Dining,2023-12-10
8439fa29-fee5-451b-a648-d2467aeaeaeb,77,245.09,Entertainment,2023-09-14
afb89518-e698-4f84-a035-9e78aac962bc,44,253.4,Travel,2023-03-31
8ec2dbc8-02a0-48eb-94bb-3b8d1ac7966b,70,453.42,Dining,2023-04-08
6d09ca29-9ab6-487c-adde-034889ebc6c5,37,210.97,Dining,2023-04-08
6ab9b133-f7cd-4ab8-b874-cc08dd56b4ba,21,271.71,Utilities,2023-03-15
9b2cac93-53e5-43d9-bfcb-8f50b0983a6f,52,468.36,Retail,2023-02-20
dcd44fb4-45f0-4379-8019-586918aeaacc,100,972.05,Travel,2023-09-01
0034573c-12e5-4399-83a7-727769abd350,54,49.18,Utilities,2023-10-05
badbdf3f-376c-41d8-bcd6-dce38f914a9a,26,593.74,Travel,2023-07-25
ec83d953-77b0-4521-999c-b4d7eb7e402d,42,331.53,Retail,2023-02-08
b08b73b0-b3a7-4619-9ca7-da11285684e2,40,234.03,Entertainment,2023-03-01
025f2b52-3d13-498c-b2cf-4eb18612a397,46,49.6,Entertainment,2023-09-06
d242d3e5-3750-47c9-8f87-03ef75f46e35,80,1714.15,Travel,2023-01-28
bc80fc29-8e31-4dc5-91aa-a7c2c93332ba,67,1649.5,Travel,2023-10-14
22a4e83f-bb11-43c3-b9c3-4fd4757b22f6,97,98.52,Retail,2023-10-23
4e204d72-fbb6-4114-a7bf-7c127d6ab3bb,95,233.4,Groceries,2023-10-13
17686b2c-9872-43b0-9f3b-0ae56a076c2c,4,302.55,Utilities,2023-10-01
d1aff0b5-8595-445f-988a-68af5761541c,60,660.64,Travel,2023-02-28
a609452d-6bdc-4b2f-8a3f-fa4461fefd88,65,254.81,Travel,2023-05-13
a059740f-24e0-43ab-96e8-4ca2484c1a71,57,30.34,Utilities,2023-12-10
9e104072-3089-413e-8568-33c92b3ce223,74,356.11,Entertainment,2023-06-13
22d9645d-e2d3-4c8c-b4da-2c37c78e27ea,23,238.17,Utilities,2023-09-09
2db315f6-874a-4e02-bf8c-88b175d055e6,23,69.54,Utilities,2023-05-30
b499ea04-1cd4-4c6f-8074-5e88938701d0,93,360.22,Groceries,2023-12-03
e76edd97-2781-4747-b4b4-1d12956a5d60,24,263.2,Groceries,2023-08-15
fabf2eac-191a-4ab6-b314-bc7e83b23d3f,44,25.33,Utilities,2023-03-26
aaf7663a-e78f-4890-9b20-ab4d2b37e844,17,13.58,Entertainment,2023-09-06
aadc442b-8d05-44ab-a7a3-7f9473027e25,96,1392.78,Travel,2023-11-12
b97f640b-0615-4a8b-bc47-4cbb0c1eddc6,74,209.12,Groceries,2023-05-07
6aa6ee1f-34de-4302-8445-1e2095d98783,77,47.56,Groceries,2023-11-14
89b9e198-104e-4590-8dd3-f89341bc83cc,72,65.62,Utilities,2023-09-04
8686e0ba-e731-4ed2-a2b6-7fdf7cf6168d,34,144.48,Entertainment,2023-06-26
f1ae996e-efff-4d71-9ab2-7dff58a65866,44,410.26,Utilities,2023-11-22
772f4e90-92b7-4b69-a8ec-6ca95064ebe0,74,302.3,Travel,2023-05-03
88dd398e-b118-4b43-9232-45d8c9692c7c,56,84.46,Retail,2023-04-16
8b1b3a80-0dd1-4fa1-a577-58362b4ee20c,58,17.48,Utilities,2023-11-20
b7d113a1-8d8a-4306-a4ea-cc1c45968635,23,485.91,Utilities,2023-09-30
735ff7fe-62d5-44b9-aa78-cb1d6bfcd443,92,389.76,Groceries,2023-06-18
a14ff12e-fe81-4bde-a9d0-94d021ee291b,34,386.46,Groceries,2023-01-13
79dee70e-53dc-410b-8537-dd68086653c5,1,181.75,Travel,2023-03-13
753555b3-d619-4b92-8e9d-103e74ef3895,99,131.91,Utilities,2023-05-14
efbe9b57-262b-4f88-a85b-761b6b1faf13,81,8.45,Entertainment,2023-08-13
0ad4a6d8-fd0b-4724-802f-8422ed2d5f91,33,407.94,Dining,2023-07-25
131337d4-d90c-474a-8763-cf88dd8ecf7f,81,451.33,Groceries,2023-07-01
00f94c16-31f6-46c4-9d6b-eb2527431b38,89,126.15,Retail,2023-08-01
34e4d5d7-c3a1-44b4-99a3-6a2e0e5187d9,10,351.3,Dining,2023-04-19
c4419cca-5b9a-43d8-82af-8c940120d628,51,130.37,Retail,2023-06-11
447f33b6-08be-4248-b835-9d5eb725def5,88,115.91,Entertainment,2023-03-21
2d9f9b96-d8af-476b-9e0f-0fa5dbe61a13,44,194.07,Groceries,2023-01-02
944749a1-d843-4aae-beb6-7d2be4ed44f5,60,289.92,Groceries,2023-01-12
9bd4db8e-d828-45fe-859b-7b9d93cda048,32,370.97,Utilities,2023-12-19
40d922c7-dbe8-458b-a9fb-50c065bb8adf,12,397.74,Retail,2023-08-06
14ade088-e565-41cb-88c0-313ff3b46fec,19,273.04,Dining,2023-10-18
c1a813ee-c799-4c95-bed2-46f45d8a02e1,36,169.11,Utilities,2023-11-01
94c9bc36-ffaf-48e7-9519-36a7b5fc5671,98,974.57,Travel,2023-09-16
87270ec3-27ec-40da-a93b-69cbd56837e2,73,377.24,Retail,2023-03-09
68c6e19d-dc6a-4888-8e3b-66b3e40861c3,34,416.47,Groceries,2023-12-26
4c79c38b-f79f-4ce1-8d2b-eab83f6876b4,22,77.73,Utilities,2023-01-10
5a1b08b2-0baf-49ae-8d11-0fb238c729ae,99,239.23,Retail,2023-02-05
3fa14ad7-d29e-4c48-8108-c9f70be216e7,8,386.88,Entertainment,2023-09-28
10e948f1-ffb4-4e1e-9ac2-7f832faaebb1,63,343.35,Utilities,2023-09-10
88c207e7-4404-438c-ab05-550567d34a9e,97,349.41,Groceries,2023-07-13
b1dbbdea-2428-4eac-a8e0-827a27c4238b,62,1858.35,Travel,2023-12-11
0e473190-b569-4db6-939e-b79bd0474e32,6,108.23,Entertainment,2023-01-14
4b324894-7e75-4f28-9b2f-8c4fd82a8d63,14,364.99,Utilities,2023-12-24
febee979-801c-4af6-8911-be85a56e8705,58,350.82,Dining,2023-01-25
1a4d3ad5-3a83-4039-a8dc-23267d9c46ab,47,73.22,Entertainment,2023-11-01
2c5d7c60-6195-48b4-8e40-87058eb1cb1b,2,660.44,Travel,2023-09-06
60d05001-f4b1-4a18-884a-6fb1e2cf6d58,61,449.02,Entertainment,2023-03-11
d8255684-59f5-479a-8681-68b3e6f1860c,84,139.46,Dining,2023-06-24
68f6396c-730b-4cb2-8b55-07f85cfe1853,83,443.7,Retail,2023-10-25
7d7559d8-ea2e-46e4-8358-c26f7939e513,27,164.96,Groceries,2023-09-06
b4e6d6eb-1839-4413-ab08-4e312d5c08e2,28,104.61,Retail,2023-01-01
19ed4926-149f-4934-aee1-3cd842f41c44,86,332.02,Retail,2023-01-29
9880e980-66ec-4650-8fc9-00d8c55ede04,30,151.59,Utilities,2023-11-10
8a0c6616-da3f-4766-8cc5-6a064adb5ad3,23,445.4,Utilities,2023-10-29
9ff6fe8b-b502-454d-b009-26ef993cdf2d,50,344.75,Utilities,2023-11-05
88ab6281-3263-458e-b24c-dc3b0e3ee042,24,74.81,Dining,2023-04-19
d6ddaaed-5926-402f-bf9f-d79d1c6aa989,32,229.62,Retail,2023-04-18
1f8a5fda-83cd-4f96-a65b-4f91e81ef136,86,1324.94,Travel,2023-05-31
86ca127e-0f68-4b46-8b72-578ea9652669,17,425.21,Groceries,2023-05-12
2f8ab232-f110-43e8-a75f-2d6e60a67a19,18,434.18,Dining,2023-08-30
ae684578-b2eb-4ca9-9572-923310fcb46b,54,401.1,Dining,2023-11-12
9d8f41d7-1182-4bc9-8873-0ec89717fd68,59,496.16,Retail,2023-06-19
bbc26a3b-8978-43e8-87e4-7b2c92bad8a3,13,372.02,Dining,2023-06-05
c5ad6234-85cb-4e32-a83c-f063b9770f26,93,155.31,Groceries,2023-02-27
